filename,shots,backend,precision,threshold,duration_s,status
bf9674e9.qasm,1024,scarlet_quantum_rings,single,16,0.1775753,success
bf9674e9.qasm,1024,scarlet_quantum_rings,single,64,2.4674081,success
bf9674e9.qasm,1024,scarlet_quantum_rings,single,512,0.1735311,success
c05aa9cf.qasm,1024,scarlet_quantum_rings,single,16,3.0019963,success
c05aa9cf.qasm,1024,scarlet_quantum_rings,single,64,23.5731577,success
c05aa9cf.qasm,1024,scarlet_quantum_rings,single,512,448.6712299,success
c0a1d157.qasm,1024,scarlet_quantum_rings,single,16,0.1824355,success
c0a1d157.qasm,1024,scarlet_quantum_rings,single,64,4.6466562,success
c0a1d157.qasm,1024,scarlet_quantum_rings,single,512,0.1828232,success
c0ffe57a.qasm,1024,scarlet_quantum_rings,single,16,0.3998301,success
c0ffe57a.qasm,1024,scarlet_quantum_rings,single,64,0.1699738,success
c20bb346.qasm,1024,scarlet_quantum_rings,single,16,0.3509667,success
c20bb346.qasm,1024,scarlet_quantum_rings,single,64,1.1472027,success
c20bb346.qasm,1024,scarlet_quantum_rings,single,512,0.3426731,success
c246552a.qasm,1024,scarlet_quantum_rings,single,16,4.088997,success
c246552a.qasm,1024,scarlet_quantum_rings,single,64,0.4388426,success
c246552a.qasm,1024,scarlet_quantum_rings,single,512,816.6656867,success
c39fa73b.qasm,1024,scarlet_quantum_rings,single,16,0.1780248,success
c39fa73b.qasm,1024,scarlet_quantum_rings,single,64,0.1641723,success
c39fa73b.qasm,1024,scarlet_quantum_rings,single,512,0.1729059,success
c3c0513f.qasm,1024,scarlet_quantum_rings,single,16,0.1795263,success
c3c0513f.qasm,1024,scarlet_quantum_rings,single,64,0.1589828,success
c3c0513f.qasm,1024,scarlet_quantum_rings,single,512,0.1735996,success
c40ecada.qasm,1024,scarlet_quantum_rings,single,16,1.5196586,success
c40ecada.qasm,1024,scarlet_quantum_rings,single,64,6.9018753,success
c40ecada.qasm,1024,scarlet_quantum_rings,single,512,208.5680732,success
c4c36286.qasm,1024,scarlet_quantum_rings,single,16,1.7383957,success
c4c36286.qasm,1024,scarlet_quantum_rings,single,64,10.0725738,success
c4c36286.qasm,1024,scarlet_quantum_rings,single,512,401.7213176,success
c4ff2c11.qasm,1024,scarlet_quantum_rings,single,16,1.1621505,success
c4ff2c11.qasm,1024,scarlet_quantum_rings,single,64,5.589187,success
c4ff2c11.qasm,1024,scarlet_quantum_rings,single,512,1.1551765,success
c6678d16.qasm,1024,scarlet_quantum_rings,single,16,516.0462372,success
c6678d16.qasm,1024,scarlet_quantum_rings,single,64,821.4442048,success
c6678d16.qasm,1024,scarlet_quantum_rings,single,512,,timeout
c676cfb4.qasm,1024,scarlet_quantum_rings,single,16,0.2353253,success
c676cfb4.qasm,1024,scarlet_quantum_rings,single,64,0.2578355,success
c676cfb4.qasm,1024,scarlet_quantum_rings,single,512,0.2453875,success
c7670b0a.qasm,1024,scarlet_quantum_rings,single,16,0.5437697,success
c7670b0a.qasm,1024,scarlet_quantum_rings,single,64,0.550425,success
c7670b0a.qasm,1024,scarlet_quantum_rings,single,512,0.5097197,success
c7a93f95.qasm,1024,scarlet_quantum_rings,single,16,1.3009129,success
c7a93f95.qasm,1024,scarlet_quantum_rings,single,64,6.5205913,success
c7a93f95.qasm,1024,scarlet_quantum_rings,single,512,209.0101838,success
c7bddf55.qasm,1024,scarlet_quantum_rings,single,16,0.5527257,success
c7bddf55.qasm,1024,scarlet_quantum_rings,single,64,1.1093257,success
c7bddf55.qasm,1024,scarlet_quantum_rings,single,512,2.7514677,success
c82bb473.qasm,1024,scarlet_quantum_rings,single,16,1.3014825,success
c82bb473.qasm,1024,scarlet_quantum_rings,single,64,6.4765742,success
c82bb473.qasm,1024,scarlet_quantum_rings,single,512,210.2100614,success
c84ad65b.qasm,1024,scarlet_quantum_rings,single,16,1.132833,success
c84ad65b.qasm,1024,scarlet_quantum_rings,single,64,4.3213624,success
c84ad65b.qasm,1024,scarlet_quantum_rings,single,512,96.3818957,success
c8afe1ad.qasm,1024,scarlet_quantum_rings,single,16,0.172325,success
c8afe1ad.qasm,1024,scarlet_quantum_rings,single,64,0.7844303,success
c945995d.qasm,1024,scarlet_quantum_rings,single,16,1.6418214,success
c945995d.qasm,1024,scarlet_quantum_rings,single,64,8.8522282,success
c945995d.qasm,1024,scarlet_quantum_rings,single,512,341.6206724,success
c95f41f8.qasm,1024,scarlet_quantum_rings,single,16,0.1763965,success
c95f41f8.qasm,1024,scarlet_quantum_rings,single,64,0.4365802,success
c95f41f8.qasm,1024,scarlet_quantum_rings,single,512,0.1773677,success
c96fe790.qasm,1024,scarlet_quantum_rings,single,16,291.6478196,success
c96fe790.qasm,1024,scarlet_quantum_rings,single,64,29.968278,success
c96fe790.qasm,1024,scarlet_quantum_rings,single,512,292.8521849,success
c999af32.qasm,1024,scarlet_quantum_rings,single,16,1.1311006,success
c999af32.qasm,1024,scarlet_quantum_rings,single,64,5.0753012,success
c999af32.qasm,1024,scarlet_quantum_rings,single,512,144.1669223,success
ca0a2ce5.qasm,1024,scarlet_quantum_rings,single,16,3.3426185,success
ca0a2ce5.qasm,1024,scarlet_quantum_rings,single,64,0.1686469,success
ca634f4d.qasm,1024,scarlet_quantum_rings,single,16,1.1346432,success
ca634f4d.qasm,1024,scarlet_quantum_rings,single,64,2.3053915,success
ca634f4d.qasm,1024,scarlet_quantum_rings,single,512,24.0285262,success
ca8c6d9a.qasm,1024,scarlet_quantum_rings,single,16,2.1916357,success
ca8c6d9a.qasm,1024,scarlet_quantum_rings,single,64,12.6761504,success
ca8c6d9a.qasm,1024,scarlet_quantum_rings,single,512,522.5552257,success
ca980007.qasm,1024,scarlet_quantum_rings,single,16,1.3004284,success
ca980007.qasm,1024,scarlet_quantum_rings,single,64,6.5013756,success
ca980007.qasm,1024,scarlet_quantum_rings,single,512,203.2160267,success
cab2b6e9.qasm,1024,scarlet_quantum_rings,single,16,1.5307986,success
cab2b6e9.qasm,1024,scarlet_quantum_rings,single,64,6.8686035,success
cab2b6e9.qasm,1024,scarlet_quantum_rings,single,512,204.0115588,success
cb2b300f.qasm,1024,scarlet_quantum_rings,single,16,1.648719,success
cb2b300f.qasm,1024,scarlet_quantum_rings,single,64,8.9312101,success
cb2b300f.qasm,1024,scarlet_quantum_rings,single,512,336.9242883,success
cc5bc6eb.qasm,1024,scarlet_quantum_rings,single,16,0.2399815,success
cc5bc6eb.qasm,1024,scarlet_quantum_rings,single,64,1.4279914,success
cc5bc6eb.qasm,1024,scarlet_quantum_rings,single,512,0.2081356,success
ccfd978a.qasm,1024,scarlet_quantum_rings,single,16,42.3422714,success
ccfd978a.qasm,1024,scarlet_quantum_rings,single,64,2.7107435,success
cd51d9b8.qasm,1024,scarlet_quantum_rings,single,16,1.7485021,success
cd51d9b8.qasm,1024,scarlet_quantum_rings,single,64,13.2100562,success
cd51d9b8.qasm,1024,scarlet_quantum_rings,single,512,574.3465174,success
cd592018.qasm,1024,scarlet_quantum_rings,single,16,2.3526015,success
cd592018.qasm,1024,scarlet_quantum_rings,single,64,16.3234668,success
cd592018.qasm,1024,scarlet_quantum_rings,single,512,666.1303829,success
cd5b55b6.qasm,1024,scarlet_quantum_rings,single,16,0.256669,success
cd5b55b6.qasm,1024,scarlet_quantum_rings,single,64,0.1625885,success
cd5b55b6.qasm,1024,scarlet_quantum_rings,single,512,0.2338264,success
ce4f4dde.qasm,1024,scarlet_quantum_rings,single,16,0.1818813,success
ce4f4dde.qasm,1024,scarlet_quantum_rings,single,64,4.0506739,success
ce4f4dde.qasm,1024,scarlet_quantum_rings,single,512,0.1800354,success
ce7207a3.qasm,1024,scarlet_quantum_rings,single,16,3.4724855,success
ce7207a3.qasm,1024,scarlet_quantum_rings,single,64,0.1853343,success
cee426fe.qasm,1024,scarlet_quantum_rings,single,16,60.8826121,success
cee426fe.qasm,1024,scarlet_quantum_rings,single,64,142.5602665,success
cee426fe.qasm,1024,scarlet_quantum_rings,single,512,11992.3099161,success
cf2c4cc9.qasm,1024,scarlet_quantum_rings,single,16,0.1780009,success
cf2c4cc9.qasm,1024,scarlet_quantum_rings,single,64,0.3343455,success
cf2c4cc9.qasm,1024,scarlet_quantum_rings,single,512,0.1702461,success
cf5bfeb1.qasm,1024,scarlet_quantum_rings,single,16,2.2799182,success
cf5bfeb1.qasm,1024,scarlet_quantum_rings,single,64,13.0794536,success
cf5bfeb1.qasm,1024,scarlet_quantum_rings,single,512,361.0046806,success
d168a391.qasm,1024,scarlet_quantum_rings,single,16,0.1714008,success
d168a391.qasm,1024,scarlet_quantum_rings,single,64,2.6421047,success
d168a391.qasm,1024,scarlet_quantum_rings,single,512,0.1630537,success
d20d9d2e.qasm,1024,scarlet_quantum_rings,single,16,7.2601546,success
d20d9d2e.qasm,1024,scarlet_quantum_rings,single,64,0.2104846,success
d21812d8.qasm,1024,scarlet_quantum_rings,single,16,5.7262912,success
d21812d8.qasm,1024,scarlet_quantum_rings,single,64,0.1726025,success
d2ffaf7e.qasm,1024,scarlet_quantum_rings,single,16,0.2321556,success
d2ffaf7e.qasm,1024,scarlet_quantum_rings,single,64,2.5454339,success
d2ffaf7e.qasm,1024,scarlet_quantum_rings,single,512,0.2593566,success
d3f98c63.qasm,1024,scarlet_quantum_rings,single,16,2.2281586,success
d3f98c63.qasm,1024,scarlet_quantum_rings,single,64,13.0299189,success
d3f98c63.qasm,1024,scarlet_quantum_rings,single,512,562.6930221,success
d3f998bc.qasm,1024,scarlet_quantum_rings,single,16,1.6935747,success
d3f998bc.qasm,1024,scarlet_quantum_rings,single,64,12.2350033,success
d3f998bc.qasm,1024,scarlet_quantum_rings,single,512,467.8785964,success
d49ba491.qasm,1024,scarlet_quantum_rings,single,16,1.0047482,success
d49ba491.qasm,1024,scarlet_quantum_rings,single,64,4.3270887,success
d49ba491.qasm,1024,scarlet_quantum_rings,single,512,96.860975,success
d4a7f2c7.qasm,1024,scarlet_quantum_rings,single,16,0.560587,success
d4a7f2c7.qasm,1024,scarlet_quantum_rings,single,64,1.1167891,success
d4a7f2c7.qasm,1024,scarlet_quantum_rings,single,512,2.7529107,success
d706049b.qasm,1024,scarlet_quantum_rings,single,16,0.2326287,success
d706049b.qasm,1024,scarlet_quantum_rings,single,64,1.7873514,success
d70a0bd6.qasm,1024,scarlet_quantum_rings,single,16,580.3384012,success
d70a0bd6.qasm,1024,scarlet_quantum_rings,single,64,50.607107,success
d70a0bd6.qasm,1024,scarlet_quantum_rings,single,512,,timeout
d7fe8918.qasm,1024,scarlet_quantum_rings,single,16,178.3645599,success
d7fe8918.qasm,1024,scarlet_quantum_rings,single,64,70.2624963,success
d7fe8918.qasm,1024,scarlet_quantum_rings,single,512,177.6785141,success
d87e1b4b.qasm,1024,scarlet_quantum_rings,single,16,0.1730072,success
d87e1b4b.qasm,1024,scarlet_quantum_rings,single,64,10.5632929,success
d87e1b4b.qasm,1024,scarlet_quantum_rings,single,512,0.1801242,success
d9b603b5.qasm,1024,scarlet_quantum_rings,single,16,1.2477177,success
d9b603b5.qasm,1024,scarlet_quantum_rings,single,64,3.4265954,success
d9b603b5.qasm,1024,scarlet_quantum_rings,single,512,71.4677438,success
d9c77e07.qasm,1024,scarlet_quantum_rings,single,16,0.1766356,success
d9c77e07.qasm,1024,scarlet_quantum_rings,single,64,0.176099,success
d9c77e07.qasm,1024,scarlet_quantum_rings,single,512,0.1867367,success
da0e58a0.qasm,1024,scarlet_quantum_rings,single,16,5.1639065,success
da0e58a0.qasm,1024,scarlet_quantum_rings,single,64,0.3444672,success
da213329.qasm,1024,scarlet_quantum_rings,single,16,2.1257089,success
da213329.qasm,1024,scarlet_quantum_rings,single,64,12.1394822,success
da213329.qasm,1024,scarlet_quantum_rings,single,512,495.734152,success
da3a2f77.qasm,1024,scarlet_quantum_rings,single,16,2.3491533,success
da3a2f77.qasm,1024,scarlet_quantum_rings,single,64,18.0994781,success
da3a2f77.qasm,1024,scarlet_quantum_rings,single,512,815.094525,success
da4d0871.qasm,1024,scarlet_quantum_rings,single,16,56.5424679,success
da4d0871.qasm,1024,scarlet_quantum_rings,single,64,3.6433298,success
da505823.qasm,1024,scarlet_quantum_rings,single,16,1.3033438,success
da505823.qasm,1024,scarlet_quantum_rings,single,64,6.5001772,success
da505823.qasm,1024,scarlet_quantum_rings,single,512,202.880124,success
da601912.qasm,1024,scarlet_quantum_rings,single,16,136.5321792,success
da601912.qasm,1024,scarlet_quantum_rings,single,64,15.8334686,success
da601912.qasm,1024,scarlet_quantum_rings,single,512,6845.3653931,success
dae23358.qasm,1024,scarlet_quantum_rings,single,16,1.3884339,success
dae23358.qasm,1024,scarlet_quantum_rings,single,64,5.7483908,success
dae23358.qasm,1024,scarlet_quantum_rings,single,512,133.9679896,success
db12c1f0.qasm,1024,scarlet_quantum_rings,single,16,4.704939,success
db12c1f0.qasm,1024,scarlet_quantum_rings,single,64,0.5786665,success
db12c1f0.qasm,1024,scarlet_quantum_rings,single,512,4.6964082,success
db6ca211.qasm,1024,scarlet_quantum_rings,single,16,0.2941825,success
db6ca211.qasm,1024,scarlet_quantum_rings,single,64,9.5803355,success
db6ca211.qasm,1024,scarlet_quantum_rings,single,512,0.2892399,success
dbcc99b4.qasm,1024,scarlet_quantum_rings,single,16,0.1661296,success
dbcc99b4.qasm,1024,scarlet_quantum_rings,single,64,1.0593415,success
dbcc99b4.qasm,1024,scarlet_quantum_rings,single,512,0.1705503,success
dc86453a.qasm,1024,scarlet_quantum_rings,single,16,81.2021633,success
dc86453a.qasm,1024,scarlet_quantum_rings,single,64,13.8824137,success
dc86453a.qasm,1024,scarlet_quantum_rings,single,512,232.4684939,success
de690b52.qasm,1024,scarlet_quantum_rings,single,16,1.2104143,success
de690b52.qasm,1024,scarlet_quantum_rings,single,64,4.174748,success
de690b52.qasm,1024,scarlet_quantum_rings,single,512,92.0933402,success
deb00fe1.qasm,1024,scarlet_quantum_rings,single,16,0.1679924,success
deb00fe1.qasm,1024,scarlet_quantum_rings,single,64,0.5832587,success
deb00fe1.qasm,1024,scarlet_quantum_rings,single,512,0.196166,success
df1a7a89.qasm,1024,scarlet_quantum_rings,single,16,,timeout
df1a7a89.qasm,1024,scarlet_quantum_rings,single,512,,timeout
df43c2c2.qasm,1024,scarlet_quantum_rings,single,16,1.8799254,success
df43c2c2.qasm,1024,scarlet_quantum_rings,single,64,11.3939042,success
df43c2c2.qasm,1024,scarlet_quantum_rings,single,512,464.5924748,success
df458745.qasm,1024,scarlet_quantum_rings,single,16,1.3833654,success
df458745.qasm,1024,scarlet_quantum_rings,single,64,2.1396599,success
df458745.qasm,1024,scarlet_quantum_rings,single,512,1.372099,success
df75e229.qasm,1024,scarlet_quantum_rings,single,16,2.3211752,success
df75e229.qasm,1024,scarlet_quantum_rings,single,64,16.271501,success
df75e229.qasm,1024,scarlet_quantum_rings,single,512,651.6184143,success
e10d312f.qasm,1024,scarlet_quantum_rings,single,16,7.8625378,success
e10d312f.qasm,1024,scarlet_quantum_rings,single,64,7.6983357,success
e10d312f.qasm,1024,scarlet_quantum_rings,single,512,7.8526391,success
e260fc6a.qasm,1024,scarlet_quantum_rings,single,16,0.1742876,success
e260fc6a.qasm,1024,scarlet_quantum_rings,single,64,0.369846,success
e260fc6a.qasm,1024,scarlet_quantum_rings,single,512,0.1705179,success
e3863462.qasm,1024,scarlet_quantum_rings,single,16,9.1420229,success
e3863462.qasm,1024,scarlet_quantum_rings,single,64,36.236887,success
e3863462.qasm,1024,scarlet_quantum_rings,single,512,3105.451481,success
e3b97044.qasm,1024,scarlet_quantum_rings,single,16,2.6052131,success
e3b97044.qasm,1024,scarlet_quantum_rings,single,64,18.3742898,success
e3b97044.qasm,1024,scarlet_quantum_rings,single,512,703.2050625,success
e4a4359e.qasm,1024,scarlet_quantum_rings,single,16,137.7701207,success
e4a4359e.qasm,1024,scarlet_quantum_rings,single,64,6.0091114,success
e4b50619.qasm,1024,scarlet_quantum_rings,single,16,0.1756429,success
e4b50619.qasm,1024,scarlet_quantum_rings,single,64,0.2854015,success
e4b50619.qasm,1024,scarlet_quantum_rings,single,512,0.1787359,success
e61acd2b.qasm,1024,scarlet_quantum_rings,single,16,0.5875065,success
e61acd2b.qasm,1024,scarlet_quantum_rings,single,64,0.340524,success
e61acd2b.qasm,1024,scarlet_quantum_rings,single,512,0.3418323,success
e66c3381.qasm,1024,scarlet_quantum_rings,single,16,2.1967006,success
e66c3381.qasm,1024,scarlet_quantum_rings,single,64,12.6856796,success
e66c3381.qasm,1024,scarlet_quantum_rings,single,512,524.5309874,success
e698c12d.qasm,1024,scarlet_quantum_rings,single,16,0.2237025,success
e698c12d.qasm,1024,scarlet_quantum_rings,single,64,0.1696466,success
e7296260.qasm,1024,scarlet_quantum_rings,single,16,2.4096041,success
e7296260.qasm,1024,scarlet_quantum_rings,single,64,18.1512398,success
e7296260.qasm,1024,scarlet_quantum_rings,single,512,839.2742018,success
e751ad87.qasm,1024,scarlet_quantum_rings,single,16,6.0302502,success
e751ad87.qasm,1024,scarlet_quantum_rings,single,64,3.9561276,success
e751ad87.qasm,1024,scarlet_quantum_rings,single,512,5.8737042,success
e7540ce6.qasm,1024,scarlet_quantum_rings,single,16,2.967996,success
e7540ce6.qasm,1024,scarlet_quantum_rings,single,64,23.4620136,success
e7540ce6.qasm,1024,scarlet_quantum_rings,single,512,1121.9413081,success
e815593a.qasm,1024,scarlet_quantum_rings,single,16,0.1872426,success
e815593a.qasm,1024,scarlet_quantum_rings,single,64,0.2779193,success
e815593a.qasm,1024,scarlet_quantum_rings,single,512,0.1756265,success
e893b1a5.qasm,1024,scarlet_quantum_rings,single,16,29.4305108,success
e893b1a5.qasm,1024,scarlet_quantum_rings,single,64,2.0071979,success
ea801020.qasm,1024,scarlet_quantum_rings,single,16,309.4653601,success
ea801020.qasm,1024,scarlet_quantum_rings,single,64,36.0080199,success
ea801020.qasm,1024,scarlet_quantum_rings,single,512,230.8000527,success
eb153d64.qasm,1024,scarlet_quantum_rings,single,16,0.181782,success
eb153d64.qasm,1024,scarlet_quantum_rings,single,64,4.8830567,success
eb153d64.qasm,1024,scarlet_quantum_rings,single,512,0.1738596,success
ebb0ac17.qasm,1024,scarlet_quantum_rings,single,16,1.1353584,success
ebb0ac17.qasm,1024,scarlet_quantum_rings,single,64,1.2178021,success
ebb0ac17.qasm,1024,scarlet_quantum_rings,single,512,3.070161,success
ebc18fd7.qasm,1024,scarlet_quantum_rings,single,16,7.6774203,success
ebc18fd7.qasm,1024,scarlet_quantum_rings,single,64,2.5845105,success
ebc18fd7.qasm,1024,scarlet_quantum_rings,single,512,7.634144,success
ebc3e166.qasm,1024,scarlet_quantum_rings,single,16,5179.4789079,success
ebc3e166.qasm,1024,scarlet_quantum_rings,single,64,595.4877102,success
ebc3e166.qasm,1024,scarlet_quantum_rings,single,512,,timeout
ec70915a.qasm,1024,scarlet_quantum_rings,single,16,1.0359822,success
ec70915a.qasm,1024,scarlet_quantum_rings,single,64,6.3906656,success
ec70915a.qasm,1024,scarlet_quantum_rings,single,512,196.3373207,success
eca6fb66.qasm,1024,scarlet_quantum_rings,single,16,2.0567893,success
eca6fb66.qasm,1024,scarlet_quantum_rings,single,64,12.525143,success
eca6fb66.qasm,1024,scarlet_quantum_rings,single,512,519.2628031,success
ed52defd.qasm,1024,scarlet_quantum_rings,single,16,0.5929218,success
ed52defd.qasm,1024,scarlet_quantum_rings,single,64,0.4510283,success
ed52defd.qasm,1024,scarlet_quantum_rings,single,512,0.4499749,success
eefd994e.qasm,1024,scarlet_quantum_rings,single,16,2.240148,success
eefd994e.qasm,1024,scarlet_quantum_rings,single,64,13.1561919,success
eefd994e.qasm,1024,scarlet_quantum_rings,single,512,565.6982321,success
ef8d10d7.qasm,1024,scarlet_quantum_rings,single,16,3.2810825,success
ef8d10d7.qasm,1024,scarlet_quantum_rings,single,64,0.3767518,success
ef8d10d7.qasm,1024,scarlet_quantum_rings,single,512,630.5900888,success
efafd44f.qasm,1024,scarlet_quantum_rings,single,16,4.6616661,success
efafd44f.qasm,1024,scarlet_quantum_rings,single,64,3.6616828,success
efafd44f.qasm,1024,scarlet_quantum_rings,single,512,4.7884434,success
f030e083.qasm,1024,scarlet_quantum_rings,single,16,18.2983299,success
f030e083.qasm,1024,scarlet_quantum_rings,single,64,89.5138261,success
f030e083.qasm,1024,scarlet_quantum_rings,single,512,6472.4911644,success
f05a6196.qasm,1024,scarlet_quantum_rings,single,16,104.7265023,success
f05a6196.qasm,1024,scarlet_quantum_rings,single,64,12.8204187,success
f05a6196.qasm,1024,scarlet_quantum_rings,single,512,104.1241767,success
f0c5e28f.qasm,1024,scarlet_quantum_rings,single,16,0.1777949,success
f0c5e28f.qasm,1024,scarlet_quantum_rings,single,64,0.1661819,success
f0c5e28f.qasm,1024,scarlet_quantum_rings,single,512,0.1739449,success
f0e878db.qasm,1024,scarlet_quantum_rings,single,16,2.1514548,success
f0e878db.qasm,1024,scarlet_quantum_rings,single,64,13.3382501,success
f0e878db.qasm,1024,scarlet_quantum_rings,single,512,505.6558381,success
f0e91b40.qasm,1024,scarlet_quantum_rings,single,16,1.7400719,success
f0e91b40.qasm,1024,scarlet_quantum_rings,single,64,8.277378,success
f0e91b40.qasm,1024,scarlet_quantum_rings,single,512,402.4557177,success
f1167cc3.qasm,1024,scarlet_quantum_rings,single,16,1.4061182,success
f1167cc3.qasm,1024,scarlet_quantum_rings,single,64,5.7188014,success
f1167cc3.qasm,1024,scarlet_quantum_rings,single,512,134.1967482,success
f163436d.qasm,1024,scarlet_quantum_rings,single,16,0.1814544,success
f163436d.qasm,1024,scarlet_quantum_rings,single,64,0.2191586,success
f1bcea54.qasm,1024,scarlet_quantum_rings,single,16,1.8772476,success
f1bcea54.qasm,1024,scarlet_quantum_rings,single,64,10.6506547,success
f1bcea54.qasm,1024,scarlet_quantum_rings,single,512,446.2009766,success
f27a09cf.qasm,1024,scarlet_quantum_rings,single,16,0.177527,success
f27a09cf.qasm,1024,scarlet_quantum_rings,single,64,9.6810114,success
f2a5a67a.qasm,1024,scarlet_quantum_rings,single,16,0.4595018,success
f2a5a67a.qasm,1024,scarlet_quantum_rings,single,64,0.341567,success
f2a5a67a.qasm,1024,scarlet_quantum_rings,single,512,0.3407394,success
f5398281.qasm,1024,scarlet_quantum_rings,single,16,2.3567967,success
f5398281.qasm,1024,scarlet_quantum_rings,single,64,18.2032992,success
f5398281.qasm,1024,scarlet_quantum_rings,single,512,322.2864782,success
f5aeb6f0.qasm,1024,scarlet_quantum_rings,single,16,2.2514043,success
f5aeb6f0.qasm,1024,scarlet_quantum_rings,single,64,12.6472618,success
f5aeb6f0.qasm,1024,scarlet_quantum_rings,single,512,525.0129456,success
f5d72dae.qasm,1024,scarlet_quantum_rings,single,16,0.2802252,success
f5d72dae.qasm,1024,scarlet_quantum_rings,single,64,2.0205184,success
f5d72dae.qasm,1024,scarlet_quantum_rings,single,512,34.9589754,success
f67ec297.qasm,1024,scarlet_quantum_rings,single,16,1.3940487,success
f67ec297.qasm,1024,scarlet_quantum_rings,single,64,7.96335,success
f67ec297.qasm,1024,scarlet_quantum_rings,single,512,284.6133112,success
f7ff0727.qasm,1024,scarlet_quantum_rings,single,16,0.1900845,success
f7ff0727.qasm,1024,scarlet_quantum_rings,single,64,0.172657,success
f8a38627.qasm,1024,scarlet_quantum_rings,single,16,168.1454513,success
f8a38627.qasm,1024,scarlet_quantum_rings,single,64,293.6294401,success
f8a38627.qasm,1024,scarlet_quantum_rings,single,512,13907.1177314,success
f8d235ae.qasm,1024,scarlet_quantum_rings,single,16,0.1790703,success
f8d235ae.qasm,1024,scarlet_quantum_rings,single,64,0.2438151,success
f98536e0.qasm,1024,scarlet_quantum_rings,single,16,0.1788549,success
f98536e0.qasm,1024,scarlet_quantum_rings,single,64,0.1664448,success
f9fee41b.qasm,1024,scarlet_quantum_rings,single,16,2.5416661,success
f9fee41b.qasm,1024,scarlet_quantum_rings,single,64,18.3950709,success
f9fee41b.qasm,1024,scarlet_quantum_rings,single,512,708.6173386,success
fabdaac7.qasm,1024,scarlet_quantum_rings,single,16,0.173836,success
fabdaac7.qasm,1024,scarlet_quantum_rings,single,64,1.2635249,success
fabdaac7.qasm,1024,scarlet_quantum_rings,single,512,0.1686687,success
fadf1f0d.qasm,1024,scarlet_quantum_rings,single,16,189.9048099,success
fadf1f0d.qasm,1024,scarlet_quantum_rings,single,64,6.8785139,success
fb107df5.qasm,1024,scarlet_quantum_rings,single,16,17.8465127,success
fb107df5.qasm,1024,scarlet_quantum_rings,single,64,11.9524327,success
fb107df5.qasm,1024,scarlet_quantum_rings,single,512,18.1957599,success
fb7e6eb0.qasm,1024,scarlet_quantum_rings,single,16,3.5610048,success
fb7e6eb0.qasm,1024,scarlet_quantum_rings,single,64,13.2631154,success
fb7e6eb0.qasm,1024,scarlet_quantum_rings,single,512,543.1701861,success
fb8a2851.qasm,1024,scarlet_quantum_rings,single,16,0.1633197,success
fb8a2851.qasm,1024,scarlet_quantum_rings,single,64,1.2676421,success
fb8a2851.qasm,1024,scarlet_quantum_rings,single,512,0.1731245,success
fb9223a1.qasm,1024,scarlet_quantum_rings,single,16,0.1798739,success
fb9223a1.qasm,1024,scarlet_quantum_rings,single,64,0.1664083,success
fb9223a1.qasm,1024,scarlet_quantum_rings,single,512,0.1863105,success
fb9be929.qasm,1024,scarlet_quantum_rings,single,16,0.2353189,success
fb9be929.qasm,1024,scarlet_quantum_rings,single,64,0.1624003,success
fb9be929.qasm,1024,scarlet_quantum_rings,single,512,0.2252247,success
fbcf0ea3.qasm,1024,scarlet_quantum_rings,single,16,2.0731039,success
fbcf0ea3.qasm,1024,scarlet_quantum_rings,single,64,12.5101245,success
fbcf0ea3.qasm,1024,scarlet_quantum_rings,single,512,498.2115381,success
fbdc2a1f.qasm,1024,scarlet_quantum_rings,single,16,0.5656909,success
fbdc2a1f.qasm,1024,scarlet_quantum_rings,single,64,0.4538723,success
fbdc2a1f.qasm,1024,scarlet_quantum_rings,single,512,0.4505086,success
fbe1d41c.qasm,1024,scarlet_quantum_rings,single,16,0.222654,success
fbe1d41c.qasm,1024,scarlet_quantum_rings,single,64,0.1667608,success
fbe1d41c.qasm,1024,scarlet_quantum_rings,single,512,0.2139725,success
fc1ce5ab.qasm,1024,scarlet_quantum_rings,single,16,62.1942227,success
fc1ce5ab.qasm,1024,scarlet_quantum_rings,single,64,3.1473689,success
fc330f35.qasm,1024,scarlet_quantum_rings,single,16,1.8849809,success
fc330f35.qasm,1024,scarlet_quantum_rings,single,64,11.3087631,success
fc330f35.qasm,1024,scarlet_quantum_rings,single,512,463.7660308,success
fc56714f.qasm,1024,scarlet_quantum_rings,single,16,0.1707354,success
fc56714f.qasm,1024,scarlet_quantum_rings,single,64,0.1801617,success
fc56714f.qasm,1024,scarlet_quantum_rings,single,512,0.1801311,success
fc5872f2.qasm,1024,scarlet_quantum_rings,single,16,440.7522683,success
fc5872f2.qasm,1024,scarlet_quantum_rings,single,64,97.4429289,success
fc5872f2.qasm,1024,scarlet_quantum_rings,single,512,3531.1551545,success
fc66bdd4.qasm,1024,scarlet_quantum_rings,single,16,0.7283128,success
fc66bdd4.qasm,1024,scarlet_quantum_rings,single,64,1.3749575,success
fc66bdd4.qasm,1024,scarlet_quantum_rings,single,512,0.727108,success
fdf0b97e.qasm,1024,scarlet_quantum_rings,single,16,1.9983464,success
fdf0b97e.qasm,1024,scarlet_quantum_rings,single,64,11.4593518,success
fdf0b97e.qasm,1024,scarlet_quantum_rings,single,512,436.8495151,success
ffe82f32.qasm,1024,scarlet_quantum_rings,single,16,0.2051507,success
ffe82f32.qasm,1024,scarlet_quantum_rings,single,64,1.3167689,success
